square_id,timestamp,datetime,internet_traffic
4159,1383280200000,2013-11-01 05:30:00+0100,144.12644845899194
4159,1383280800000,2013-11-01 05:40:00+0100,159.81219482421875
4159,1383281400000,2013-11-01 05:50:00+0100,138.16701945662498
4159,1383282000000,2013-11-01 06:00:00+0100,137.11569222807884
4159,1383282600000,2013-11-01 06:10:00+0100,148.21376037597656
4159,1383283200000,2013-11-01 06:20:00+0100,141.27867013867944
4159,1383283800000,2013-11-01 06:30:00+0100,125.01498422026634
4159,1383284400000,2013-11-01 06:40:00+0100,165.19192504882812
4159,1383285000000,2013-11-01 06:50:00+0100,122.05549621582031
4159,1383285600000,2013-11-01 07:00:00+0100,126.15569314360619
4159,1383286200000,2013-11-01 07:10:00+0100,130.98770141601562
4159,1383286800000,2013-11-01 07:20:00+0100,127.0545425415039
4159,1383287400000,2013-11-01 07:30:00+0100,136.4910430908203
4159,1383288000000,2013-11-01 07:40:00+0100,128.7932423716411
4159,1383288600000,2013-11-01 07:50:00+0100,122.9358979165554
4159,1383289200000,2013-11-01 08:00:00+0100,120.78218087553978
4159,1383289800000,2013-11-01 08:10:00+0100,128.9883118569851
4159,1383290400000,2013-11-01 08:20:00+0100,147.39430236816406
4159,1383291000000,2013-11-01 08:30:00+0100,134.1833802163601
4159,1383291600000,2013-11-01 08:40:00+0100,131.78538531064987
4159,1383292200000,2013-11-01 08:50:00+0100,134.87400036863983
4159,1383292800000,2013-11-01 09:00:00+0100,139.1193084716797
4159,1383293400000,2013-11-01 09:10:00+0100,131.3584290444851
4159,1383294000000,2013-11-01 09:20:00+0100,147.19933653529733
4159,1383294600000,2013-11-01 09:30:00+0100,139.27963144239038
4159,1383295200000,2013-11-01 09:40:00+0100,153.12152099609375
4159,1383295800000,2013-11-01 09:50:00+0100,148.70712289214134
4159,1383296400000,2013-11-01 10:00:00+0100,175.84048488736153
4159,1383297000000,2013-11-01 10:10:00+0100,219.75518798828125
4159,1383297600000,2013-11-01 10:20:00+0100,136.86683551128954
4159,1383298200000,2013-11-01 10:30:00+0100,142.26684466004372
4159,1383298800000,2013-11-01 10:40:00+0100,142.7029103403911
4159,1383299400000,2013-11-01 10:50:00+0100,127.40217274427414
4159,1383300000000,2013-11-01 11:00:00+0100,159.0622023642063
4159,1383300600000,2013-11-01 11:10:00+0100,207.25900891888887
4159,1383301200000,2013-11-01 11:20:00+0100,177.97113054990768
4159,1383301800000,2013-11-01 11:30:00+0100,180.69073495268822
4159,1383302400000,2013-11-01 11:40:00+0100,184.70867807324976
4159,1383303000000,2013-11-01 11:50:00+0100,127.59931990504265
4159,1383303600000,2013-11-01 12:00:00+0100,142.4048592876643
4159,1383304200000,2013-11-01 12:10:00+0100,158.01832372602075
4159,1383304800000,2013-11-01 12:20:00+0100,172.79820026271045
4159,1383305400000,2013-11-01 12:30:00+0100,194.5151673257351
4159,1383306000000,2013-11-01 12:40:00+0100,175.6489715576172
4159,1383306600000,2013-11-01 12:50:00+0100,139.47573739942163
4159,1383307200000,2013-11-01 13:00:00+0100,181.07513436675072
4159,1383307800000,2013-11-01 13:10:00+0100,165.60515567474067
4159,1383308400000,2013-11-01 13:20:00+0100,158.21769610699266
4159,1383309000000,2013-11-01 13:30:00+0100,132.50660601258278
4159,1383309600000,2013-11-01 13:40:00+0100,147.8514404296875
4159,1383310200000,2013-11-01 13:50:00+0100,151.09845706634223
4159,1383310800000,2013-11-01 14:00:00+0100,148.91451913770288
4159,1383311400000,2013-11-01 14:10:00+0100,140.8624270260334
4159,1383312000000,2013-11-01 14:20:00+0100,157.93304443359375
4159,1383312600000,2013-11-01 14:30:00+0100,203.51264841016382
4159,1383313200000,2013-11-01 14:40:00+0100,196.21806353330612
4159,1383313800000,2013-11-01 14:50:00+0100,189.43747824430466
4159,1383314400000,2013-11-01 15:00:00+0100,151.5265339082107
4159,1383315000000,2013-11-01 15:10:00+0100,204.0690622990951
4159,1383315600000,2013-11-01 15:20:00+0100,145.4720307290554
4159,1383316200000,2013-11-01 15:30:00+0100,165.59969767928123
4159,1383316800000,2013-11-01 15:40:00+0100,184.54574489593506
4159,1383317400000,2013-11-01 15:50:00+0100,184.5952606201172
4159,1383318000000,2013-11-01 16:00:00+0100,196.18489819578826
4159,1383318600000,2013-11-01 16:10:00+0100,176.23977435939014
4159,1383319200000,2013-11-01 16:20:00+0100,193.04833668470383
4159,1383319800000,2013-11-01 16:30:00+0100,168.1584014892578
4159,1383320400000,2013-11-01 16:40:00+0100,187.02719003614038
4159,1383321000000,2013-11-01 16:50:00+0100,238.50495919585228
4159,1383321600000,2013-11-01 17:00:00+0100,233.1571764945984
4159,1383322200000,2013-11-01 17:10:00+0100,220.7014912730083
4159,1383322800000,2013-11-01 17:20:00+0100,166.3754579424858
4159,1383323400000,2013-11-01 17:30:00+0100,204.8523271344602
4159,1383324000000,2013-11-01 17:40:00+0100,166.41987276636064
4159,1383324600000,2013-11-01 17:50:00+0100,131.19708035700023
4159,1383325200000,2013-11-01 18:00:00+0100,124.10627327021211
4159,1383325800000,2013-11-01 18:10:00+0100,134.76951051410288
4159,1383326400000,2013-11-01 18:20:00+0100,124.01503649353981
4159,1383327000000,2013-11-01 18:30:00+0100,176.1162415444851
4159,1383327600000,2013-11-01 18:40:00+0100,160.5074462890625
4159,1383328200000,2013-11-01 18:50:00+0100,148.32321063335985
4159,1383328800000,2013-11-01 19:00:00+0100,135.5486135482788
4159,1383329400000,2013-11-01 19:10:00+0100,140.4623838365078
4159,1383330000000,2013-11-01 19:20:00+0100,164.86468168068677
4159,1383330600000,2013-11-01 19:30:00+0100,147.72122192382812
4159,1383331200000,2013-11-01 19:40:00+0100,176.92066529393196
4159,1383331800000,2013-11-01 19:50:00+0100,132.9547827076167
4159,1383332400000,2013-11-01 20:00:00+0100,143.1258156299591
4159,1383333000000,2013-11-01 20:10:00+0100,172.85040292143822
4159,1383333600000,2013-11-01 20:20:00+0100,145.9249562388286
4159,1383334200000,2013-11-01 20:30:00+0100,200.47539502382278
4159,1383334800000,2013-11-01 20:40:00+0100,139.78280648589134
4159,1383335400000,2013-11-01 20:50:00+0100,148.13389474805444
4159,1383336000000,2013-11-01 21:00:00+0100,137.6309814453125
4159,1383336600000,2013-11-01 21:10:00+0100,150.1835022866726
4159,1383337200000,2013-11-01 21:20:00+0100,138.3986053466797
4159,1383337800000,2013-11-01 21:30:00+0100,151.92660522460938
4159,1383338400000,2013-11-01 21:40:00+0100,168.35032541211694
4159,1383339000000,2013-11-01 21:50:00+0100,140.04597482085228
4159,1383339600000,2013-11-01 22:00:00+0100,129.3038330078125
4159,1383340200000,2013-11-01 22:10:00+0100,147.39427072461694
4159,1383340800000,2013-11-01 22:20:00+0100,142.45623797178268
4159,1383341400000,2013-11-01 22:30:00+0100,136.11399841308594
4159,1383342000000,2013-11-01 22:40:00+0100,129.94256600737572
4159,1383342600000,2013-11-01 22:50:00+0100,140.52789324522018
4159,1383343200000,2013-11-01 23:00:00+0100,145.98947143554688
4159,1383343800000,2013-11-01 23:10:00+0100,208.15216082334518
4159,1383344400000,2013-11-01 23:20:00+0100,162.3277893960476
4159,1383345000000,2013-11-01 23:30:00+0100,147.6064910888672
4159,1383345600000,2013-11-01 23:40:00+0100,145.56382751464844
4159,1383346200000,2013-11-01 23:50:00+0100,143.8314057290554
4159,1383346800000,2013-11-02 00:00:00+0100,189.51862985547632
4159,1383347400000,2013-11-02 00:10:00+0100,144.22232055664062
4159,1383348000000,2013-11-02 00:20:00+0100,167.56118458509445
4159,1383348600000,2013-11-02 00:30:00+0100,181.3963460093364
4159,1383349200000,2013-11-02 00:40:00+0100,164.30120849609375
4159,1383349800000,2013-11-02 00:50:00+0100,141.18533343076706
4159,1383350400000,2013-11-02 01:00:00+0100,152.1405946612358
4159,1383351000000,2013-11-02 01:10:00+0100,146.03005756251514
4159,1383351600000,2013-11-02 01:20:00+0100,127.65519714355469
4159,1383352200000,2013-11-02 01:30:00+0100,134.00440987944603
4159,1383352800000,2013-11-02 01:40:00+0100,116.42610809858888
4159,1383353400000,2013-11-02 01:50:00+0100,112.5675277709961
4159,1383354000000,2013-11-02 02:00:00+0100,119.70526885986328
4159,1383354600000,2013-11-02 02:10:00+0100,109.83043679594994
4159,1383355200000,2013-11-02 02:20:00+0100,107.53997039794922
4159,1383355800000,2013-11-02 02:30:00+0100,112.06507110595703
4159,1383356400000,2013-11-02 02:40:00+0100,105.89936512708664
4159,1383357000000,2013-11-02 02:50:00+0100,101.38105773925781
4159,1383357600000,2013-11-02 03:00:00+0100,105.701904296875
4159,1383358200000,2013-11-02 03:10:00+0100,95.36801165342331
4159,1383358800000,2013-11-02 03:20:00+0100,97.65384674072266
4159,1383359400000,2013-11-02 03:30:00+0100,97.1423568725586
4159,1383360000000,2013-11-02 03:40:00+0100,100.72954559326172
4159,1383360600000,2013-11-02 03:50:00+0100,92.29674538969994
4159,1383361200000,2013-11-02 04:00:00+0100,94.79659271240234
4159,1383361800000,2013-11-02 04:10:00+0100,92.89134979248047
4159,1383362400000,2013-11-02 04:20:00+0100,90.04637917876244
4159,1383363000000,2013-11-02 04:30:00+0100,95.195556640625
4159,1383363600000,2013-11-02 04:40:00+0100,89.95279693603516
4159,1383364200000,2013-11-02 04:50:00+0100,89.1865082681179
4159,1383364800000,2013-11-02 05:00:00+0100,88.4942855834961
4159,1383365400000,2013-11-02 05:10:00+0100,90.42279052734375
4159,1383366000000,2013-11-02 05:20:00+0100,80.28643026947975
4159,1383366600000,2013-11-02 05:30:00+0100,81.28852081298828
4159,1383367200000,2013-11-02 05:40:00+0100,91.55250549316406
4159,1383367800000,2013-11-02 05:50:00+0100,88.11791229248047
4159,1383368400000,2013-11-02 06:00:00+0100,88.75357046723366
4159,1383369000000,2013-11-02 06:10:00+0100,89.58512878417969
4159,1383369600000,2013-11-02 06:20:00+0100,92.38249969482422
4159,1383370200000,2013-11-02 06:30:00+0100,89.79034441709518
4159,1383370800000,2013-11-02 06:40:00+0100,86.61322021484375
4159,1383371400000,2013-11-02 06:50:00+0100,87.31300354003906
4159,1383372000000,2013-11-02 07:00:00+0100,86.89167794585228
4159,1383372600000,2013-11-02 07:10:00+0100,89.90867680311203
4159,1383373200000,2013-11-02 07:20:00+0100,101.0931396484375
4159,1383373800000,2013-11-02 07:30:00+0100,99.79094678163528
4159,1383374400000,2013-11-02 07:40:00+0100,116.97413644194603
4159,1383375000000,2013-11-02 07:50:00+0100,129.55136108398438
4159,1383375600000,2013-11-02 08:00:00+0100,116.48284808453172
4159,1383376200000,2013-11-02 08:10:00+0100,116.35504934191704
4159,1383376800000,2013-11-02 08:20:00+0100,105.05545806884766
4159,1383377400000,2013-11-02 08:30:00+0100,102.57537841796875
4159,1383378000000,2013-11-02 08:40:00+0100,125.13309496641159
4159,1383378600000,2013-11-02 08:50:00+0100,130.5765380859375
4159,1383379200000,2013-11-02 09:00:00+0100,122.80346688628197
4159,1383379800000,2013-11-02 09:10:00+0100,133.11862182617188
4159,1383380400000,2013-11-02 09:20:00+0100,227.68886902928352
4159,1383381000000,2013-11-02 09:30:00+0100,239.46698006987572
4159,1383381600000,2013-11-02 09:40:00+0100,145.75936889648438
4159,1383382200000,2013-11-02 09:50:00+0100,132.52505680918694
4159,1383382800000,2013-11-02 10:00:00+0100,173.8673324584961
4159,1383383400000,2013-11-02 10:10:00+0100,158.89768201112747
4159,1383384000000,2013-11-02 10:20:00+0100,163.3700714111328
4159,1383384600000,2013-11-02 10:30:00+0100,161.9066162109375
4159,1383385200000,2013-11-02 10:40:00+0100,158.73622131347656
4159,1383385800000,2013-11-02 10:50:00+0100,195.23303976655006
4159,1383386400000,2013-11-02 11:00:00+0100,137.36575010418892
4159,1383387000000,2013-11-02 11:10:00+0100,145.30559876561165
4159,1383387600000,2013-11-02 11:20:00+0100,148.94181832671165
4159,1383388200000,2013-11-02 11:30:00+0100,154.95994609594345
4159,1383388800000,2013-11-02 11:40:00+0100,155.89906004071236
4159,1383389400000,2013-11-02 11:50:00+0100,178.37879952788353
4159,1383390000000,2013-11-02 12:00:00+0100,161.48304748535156
4159,1383390600000,2013-11-02 12:10:00+0100,168.52804452832788
4159,1383391200000,2013-11-02 12:20:00+0100,173.32236471772194
4159,1383391800000,2013-11-02 12:30:00+0100,155.217544734478
4159,1383392400000,2013-11-02 12:40:00+0100,135.2385708987713
4159,1383393000000,2013-11-02 12:50:00+0100,133.61466997861862
4159,1383393600000,2013-11-02 13:00:00+0100,119.18741589784622
4159,1383394200000,2013-11-02 13:10:00+0100,122.66864013671875
4159,1383394800000,2013-11-02 13:20:00+0100,116.16541281342506
4159,1383395400000,2013-11-02 13:30:00+0100,126.9295654296875
4159,1383396000000,2013-11-02 13:40:00+0100,112.47042074799538
4159,1383396600000,2013-11-02 13:50:00+0100,115.29925257712603
4159,1383397200000,2013-11-02 14:00:00+0100,123.12801027297974
4159,1383397800000,2013-11-02 14:10:00+0100,136.41134643554688
4159,1383398400000,2013-11-02 14:20:00+0100,143.6492768228054
4159,1383399000000,2013-11-02 14:30:00+0100,147.19771593809128
4159,1383399600000,2013-11-02 14:40:00+0100,189.80163276195526
4159,1383400200000,2013-11-02 14:50:00+0100,161.74797013029456
4159,1383400800000,2013-11-02 15:00:00+0100,138.4642791748047
4159,1383401400000,2013-11-02 15:10:00+0100,138.57553733047098
4159,1383402000000,2013-11-02 15:20:00+0100,146.48542004823685
4159,1383402600000,2013-11-02 15:30:00+0100,162.49566650390625
4159,1383403200000,2013-11-02 15:40:00+0100,197.28084900975227
4159,1383403800000,2013-11-02 15:50:00+0100,124.15399066265672
4159,1383404400000,2013-11-02 16:00:00+0100,184.0926025211811
4159,1383405000000,2013-11-02 16:10:00+0100,166.23255807813257
4159,1383405600000,2013-11-02 16:20:00+0100,147.4963549375534
4159,1383406200000,2013-11-02 16:30:00+0100,201.02345275878906
4159,1383406800000,2013-11-02 16:40:00+0100,134.36900329589844
4159,1383407400000,2013-11-02 16:50:00+0100,135.29810521006584
4159,1383408000000,2013-11-02 17:00:00+0100,153.412353515625
4159,1383408600000,2013-11-02 17:10:00+0100,151.82491740584373
4159,1383409200000,2013-11-02 17:20:00+0100,150.4700439274311
4159,1383409800000,2013-11-02 17:30:00+0100,188.38063165545464
4159,1383410400000,2013-11-02 17:40:00+0100,163.32014140486717
4159,1383411000000,2013-11-02 17:50:00+0100,143.55709838867188
4159,1383411600000,2013-11-02 18:00:00+0100,159.0866820216179
4159,1383412200000,2013-11-02 18:10:00+0100,164.30364765040576
4159,1383412800000,2013-11-02 18:20:00+0100,155.1300550084561
4159,1383413400000,2013-11-02 18:30:00+0100,164.84014892578125
4159,1383414000000,2013-11-02 18:40:00+0100,246.7955628335476
4159,1383414600000,2013-11-02 18:50:00+0100,160.23425310850143
4159,1383415200000,2013-11-02 19:00:00+0100,191.71901050861925
4159,1383415800000,2013-11-02 19:10:00+0100,184.49773862957954
4159,1383416400000,2013-11-02 19:20:00+0100,182.2997286617756
4159,1383417000000,2013-11-02 19:30:00+0100,178.13104144390672
4159,1383417600000,2013-11-02 19:40:00+0100,188.95150765776634
4159,1383418200000,2013-11-02 19:50:00+0100,185.6443634033203
4159,1383418800000,2013-11-02 20:00:00+0100,205.48949934355915
4159,1383419400000,2013-11-02 20:10:00+0100,183.47433480620384
4159,1383420000000,2013-11-02 20:20:00+0100,162.03555072657764
4159,1383420600000,2013-11-02 20:30:00+0100,189.87281823158264
4159,1383421200000,2013-11-02 20:40:00+0100,175.27497100830078
4159,1383421800000,2013-11-02 20:50:00+0100,148.33006372861564
4159,1383422400000,2013-11-02 21:00:00+0100,175.8339080810547
4159,1383423000000,2013-11-02 21:10:00+0100,145.55555725097656
4159,1383423600000,2013-11-02 21:20:00+0100,180.83515492733568
4159,1383424200000,2013-11-02 21:30:00+0100,149.8556671142578
4159,1383424800000,2013-11-02 21:40:00+0100,160.43664559721947
4159,1383425400000,2013-11-02 21:50:00+0100,153.92587280273438
4159,1383426000000,2013-11-02 22:00:00+0100,201.57282907422632
4159,1383426600000,2013-11-02 22:10:00+0100,177.26921090483665
4159,1383427200000,2013-11-02 22:20:00+0100,156.77029436826706
4159,1383427800000,2013-11-02 22:30:00+0100,195.22802630718797
4159,1383428400000,2013-11-02 22:40:00+0100,175.5159528851509
4159,1383429000000,2013-11-02 22:50:00+0100,143.11283883452415
4159,1383429600000,2013-11-02 23:00:00+0100,155.34288362320513
4159,1383430200000,2013-11-02 23:10:00+0100,192.86595153808594
4159,1383430800000,2013-11-02 23:20:00+0100,182.32801602594554
4159,1383431400000,2013-11-02 23:30:00+0100,173.37336739897728
4159,1383432000000,2013-11-02 23:40:00+0100,187.34655324276537
4159,1383432600000,2013-11-02 23:50:00+0100,126.91083526611328
4159,1383433200000,2013-11-03 00:00:00+0100,149.97097453474998
4159,1383433800000,2013-11-03 00:10:00+0100,158.4347316622734
4159,1383434400000,2013-11-03 00:20:00+0100,141.62089213728905
4159,1383435000000,2013-11-03 00:30:00+0100,178.16416610591114
4159,1383435600000,2013-11-03 00:40:00+0100,164.9124570786953
4159,1383436200000,2013-11-03 00:50:00+0100,152.63830575346947
4159,1383436800000,2013-11-03 01:00:00+0100,181.0452117919922
4159,1383437400000,2013-11-03 01:10:00+0100,172.8706163764
4159,1383438000000,2013-11-03 01:20:00+0100,153.165239661932
4159,1383438600000,2013-11-03 01:30:00+0100,250.4833526611328
4159,1383439200000,2013-11-03 01:40:00+0100,165.98025400098413
4159,1383439800000,2013-11-03 01:50:00+0100,172.35238340497017
4159,1383440400000,2013-11-03 02:00:00+0100,167.66036987304688
4159,1383441000000,2013-11-03 02:10:00+0100,152.35842895507812
4159,1383441600000,2013-11-03 02:20:00+0100,154.51852416992188
4159,1383442200000,2013-11-03 02:30:00+0100,168.6638489663601
4159,1383442800000,2013-11-03 02:40:00+0100,152.68051147460938
4159,1383443400000,2013-11-03 02:50:00+0100,142.17478942871094
4159,1383444000000,2013-11-03 03:00:00+0100,160.56306147575378
4159,1383444600000,2013-11-03 03:10:00+0100,153.6427001953125
4159,1383445200000,2013-11-03 03:20:00+0100,141.852294921875
4159,1383445800000,2013-11-03 03:30:00+0100,138.1100311279297
4159,1383446400000,2013-11-03 03:40:00+0100,141.25213623046875
4159,1383447000000,2013-11-03 03:50:00+0100,137.39909037947655
4159,1383447600000,2013-11-03 04:00:00+0100,136.95443725585938
4159,1383448200000,2013-11-03 04:10:00+0100,132.60816955566406
4159,1383448800000,2013-11-03 04:20:00+0100,122.31549072265625
4159,1383449400000,2013-11-03 04:30:00+0100,128.6949462890625
4159,1383450000000,2013-11-03 04:40:00+0100,116.82861328125
4159,1383450600000,2013-11-03 04:50:00+0100,123.57646179199219
4159,1383451200000,2013-11-03 05:00:00+0100,125.0667111761868
4159,1383451800000,2013-11-03 05:10:00+0100,113.14375192578882
4159,1383452400000,2013-11-03 05:20:00+0100,111.89051055908203
4159,1383453000000,2013-11-03 05:30:00+0100,113.90644836425781
4159,1383453600000,2013-11-03 05:40:00+0100,116.58248901367188
4159,1383454200000,2013-11-03 05:50:00+0100,108.24938201904297
4159,1383454800000,2013-11-03 06:00:00+0100,110.59537506103516
4159,1383455400000,2013-11-03 06:10:00+0100,116.29054919537157
4159,1383456000000,2013-11-03 06:20:00+0100,96.76383981108665
4159,1383456600000,2013-11-03 06:30:00+0100,97.78314208984375
4159,1383457200000,2013-11-03 06:40:00+0100,90.94608306884766
4159,1383457800000,2013-11-03 06:50:00+0100,101.38270568847656
4159,1383458400000,2013-11-03 07:00:00+0100,100.1710433959961
4159,1383459000000,2013-11-03 07:10:00+0100,98.05948638916016
4159,1383459600000,2013-11-03 07:20:00+0100,99.35465240478516
4159,1383460200000,2013-11-03 07:30:00+0100,96.84710702300072
4159,1383460800000,2013-11-03 07:40:00+0100,95.93254089355469
4159,1383461400000,2013-11-03 07:50:00+0100,94.45427703857422
4159,1383462000000,2013-11-03 08:00:00+0100,93.04109954833984
4159,1383462600000,2013-11-03 08:10:00+0100,97.35427856445312
4159,1383463200000,2013-11-03 08:20:00+0100,103.38118734955788
4159,1383463800000,2013-11-03 08:30:00+0100,106.63818359375
4159,1383464400000,2013-11-03 08:40:00+0100,99.85608673095703
4159,1383465000000,2013-11-03 08:50:00+0100,106.59425326995552
4159,1383465600000,2013-11-03 09:00:00+0100,134.53463745117188
4159,1383466200000,2013-11-03 09:10:00+0100,115.13850290235132
4159,1383466800000,2013-11-03 09:20:00+0100,132.25745717342943
4159,1383467400000,2013-11-03 09:30:00+0100,133.3938423525542
4159,1383468000000,2013-11-03 09:40:00+0100,116.65032065380365
4159,1383468600000,2013-11-03 09:50:00+0100,143.01698190625757
4159,1383469200000,2013-11-03 10:00:00+0100,141.08880511578172
4159,1383469800000,2013-11-03 10:10:00+0100,123.13446044921875
4159,1383470400000,2013-11-03 10:20:00+0100,122.62403106689453
4159,1383471000000,2013-11-03 10:30:00+0100,171.6575186252594
4159,1383471600000,2013-11-03 10:40:00+0100,131.70651254057884
4159,1383472200000,2013-11-03 10:50:00+0100,190.08654794096947
4159,1383472800000,2013-11-03 11:00:00+0100,132.80883798003197
4159,1383473400000,2013-11-03 11:10:00+0100,191.91053771972656
4159,1383474000000,2013-11-03 11:20:00+0100,156.76647958159447
4159,1383474600000,2013-11-03 11:30:00+0100,134.13450622558594
4159,1383475200000,2013-11-03 11:40:00+0100,147.45077402051538
4159,1383475800000,2013-11-03 11:50:00+0100,182.08822631835938
4159,1383476400000,2013-11-03 12:00:00+0100,141.04334697127342
4159,1383477000000,2013-11-03 12:10:00+0100,149.81613159179688
4159,1383477600000,2013-11-03 12:20:00+0100,146.4740907549858
4159,1383478200000,2013-11-03 12:30:00+0100,159.4777680337429
4159,1383478800000,2013-11-03 12:40:00+0100,156.22268676757812
4159,1383479400000,2013-11-03 12:50:00+0100,163.2554931640625
4159,1383480000000,2013-11-03 13:00:00+0100,180.9680633544922
4159,1383480600000,2013-11-03 13:10:00+0100,171.89241120871156
4159,1383481200000,2013-11-03 13:20:00+0100,174.925780124031
4159,1383481800000,2013-11-03 13:30:00+0100,143.68293780088425
4159,1383482400000,2013-11-03 13:40:00+0100,150.59384155273438
4159,1383483000000,2013-11-03 13:50:00+0100,160.74026228114963
4159,1383483600000,2013-11-03 14:00:00+0100,160.22312702052295
4159,1383484200000,2013-11-03 14:10:00+0100,163.84428423643112
4159,1383484800000,2013-11-03 14:20:00+0100,178.8636553287506
4159,1383485400000,2013-11-03 14:30:00+0100,193.47982675489038
4159,1383486000000,2013-11-03 14:40:00+0100,174.79696551617235
4159,1383486600000,2013-11-03 14:50:00+0100,180.09061878919601
4159,1383487200000,2013-11-03 15:00:00+0100,176.19926470518112
4159,1383487800000,2013-11-03 15:10:00+0100,159.60192784667015
4159,1383488400000,2013-11-03 15:20:00+0100,149.51596078276634
4159,1383489000000,2013-11-03 15:30:00+0100,166.0388641357422
4159,1383489600000,2013-11-03 15:40:00+0100,136.24293518066406
4159,1383490200000,2013-11-03 15:50:00+0100,190.8948211669922
4159,1383490800000,2013-11-03 16:00:00+0100,204.98311057686806
4159,1383491400000,2013-11-03 16:10:00+0100,167.92822265625
4159,1383492000000,2013-11-03 16:20:00+0100,149.47506713867188
4159,1383492600000,2013-11-03 16:30:00+0100,246.94297677930444
4159,1383493200000,2013-11-03 16:40:00+0100,165.88988348655403
4159,1383493800000,2013-11-03 16:50:00+0100,177.96412351727486
4159,1383494400000,2013-11-03 17:00:00+0100,196.77545183897018
4159,1383495000000,2013-11-03 17:10:00+0100,176.95644062757492
4159,1383495600000,2013-11-03 17:20:00+0100,185.68913254141808
4159,1383496200000,2013-11-03 17:30:00+0100,175.76411122083664
4159,1383496800000,2013-11-03 17:40:00+0100,176.20474243164062
4159,1383497400000,2013-11-03 17:50:00+0100,179.74864214658737
4159,1383498000000,2013-11-03 18:00:00+0100,214.10098284482956
4159,1383498600000,2013-11-03 18:10:00+0100,177.4946595132351
4159,1383499200000,2013-11-03 18:20:00+0100,217.03913775086403
4159,1383499800000,2013-11-03 18:30:00+0100,198.94276010990143
4159,1383500400000,2013-11-03 18:40:00+0100,193.6180083155632
4159,1383501000000,2013-11-03 18:50:00+0100,181.4356984263286
4159,1383501600000,2013-11-03 19:00:00+0100,201.19288635253906
4159,1383502200000,2013-11-03 19:10:00+0100,180.99222686886787
4159,1383502800000,2013-11-03 19:20:00+0100,195.68934631347656
4159,1383503400000,2013-11-03 19:30:00+0100,193.65592640638351
4159,1383504000000,2013-11-03 19:40:00+0100,220.36495876312256
4159,1383504600000,2013-11-03 19:50:00+0100,185.3581147538498
4159,1383505200000,2013-11-03 20:00:00+0100,214.74391174316406
4159,1383505800000,2013-11-03 20:10:00+0100,232.42156991362572
4159,1383506400000,2013-11-03 20:20:00+0100,187.443359375
4159,1383507000000,2013-11-03 20:30:00+0100,205.63120242767036
4159,1383507600000,2013-11-03 20:40:00+0100,221.3137969970703
4159,1383508200000,2013-11-03 20:50:00+0100,261.4491271972656
4159,1383508800000,2013-11-03 21:00:00+0100,204.30397033691406
4159,1383509400000,2013-11-03 21:10:00+0100,219.3038787841797
4159,1383510000000,2013-11-03 21:20:00+0100,220.35052490234375
4159,1383510600000,2013-11-03 21:30:00+0100,353.00421142578125
4159,1383511200000,2013-11-03 21:40:00+0100,282.1367492675781
4159,1383511800000,2013-11-03 21:50:00+0100,204.81293925642967
4159,1383512400000,2013-11-03 22:00:00+0100,204.04840087890625
4159,1383513000000,2013-11-03 22:10:00+0100,234.29351806640625
4159,1383513600000,2013-11-03 22:20:00+0100,183.78173828125
